00017072.wav|Rindeluirea este una dintre principalele operații tehnologice de prelucrare a suprafeței lemnului, constând în scoaterea de pe suprafața piesei brute, cu ajutorul rindelei, a unor straturi subțiri (ștrujitură).|Rindeluirea este una dintre principalele operații tehnologice de prelucrare a suprafeței lemnului, constând în scoaterea de pe suprafața piesei brute, cu ajutorul rindelei, a unor straturi subțiri, ștrujitură.
00017073.wav|Rindelele sunt manuale și electrice.|Rindelele sunt manuale și electrice.
00017074.wav|Cele manuale pot avea corp de lemn sau metalic (fig. 1.1).|Cele manuale pot avea corp de lemn sau metalic, fig. 1.1.
00017075.wav|După dimensiunea corpului și forma tăișului cuțitului, deosebim: rindeaua-cioplitor, rindeaua-fățuitor, gealău, rindeaua de fălțuit și rindeaua de fasonat.|După dimensiunea corpului și forma tăișului cuțitului, deosebim: rindeaua-cioplitor, rindeaua-fățuitor, gealău, rindeaua de fălțuit și rindeaua de fasonat.
00017076.wav|În atelierele școlare se folosesc: rindeaua-cioplitor, rindeaua-fătuitor și gealăul.|În atelierele școlare se folosesc: rindeaua-cioplitor, rindeaua-fătuitor și gealăul.
00017077.wav|La întreprinderi se folosesc rindelele electrice.|La întreprinderi se folosesc rindelele electrice.
00017078.wav|Înainte de a începe operația de rândeluire, trebuie să verificăm dacă unealta este ajustată.|Înainte de a începe operația de rândeluire, trebuie să verificăm dacă unealta este ajustată.
00017079.wav|Cuțitul trebuie să fie fixat corect, tăișul să fie paralel cu talpa și să iasă cu 0,1–3 mm din corpul rindelei (fig. 1.4).|Cuțitul trebuie să fie fixat corect, tăișul să fie paralel cu talpa și să iasă cu 0,1 – 3 mm din corpul rindelei, fig. 1.4.
00017080.wav|În timpul rândeluirii, trebuie să stăm într-o poziție de lucru corectă: punem piciorul stâng mai în față, paralel cu marginea mesei, iar piciorul drept, cu vârful spre marginea mesei.|În timpul rândeluirii, trebuie să stăm într-o poziție de lucru corectă: punem piciorul stâng mai în față, paralel cu marginea mesei, iar piciorul drept, cu vârful spre marginea mesei.
00017081.wav|Apăsăm pe rindea mai întâi cu mâna stângă, apoi cu ambele mâini, iar la sfârșitul mișcării, apăsăm numai cu mâna dreaptă (fig. 1.5).|Apăsăm pe rindea mai întâi cu mâna stângă, apoi cu ambele mâini, iar la sfârșitul mișcării, apăsăm numai cu mâna dreaptă, fig. 1.5.
00017082.wav|Verificarea calității suprafețelor rândeluite se efectuează cu ajutorul colțarului de tâmplărie (fig. 1.6).|Verificarea calității suprafețelor rândeluite se efectuează cu ajutorul colțarului de tâmplărie, fig. 1.6.
00017083.wav|În timpul lucrului, rindeaua se curăță periodic de strujitură cu o surcea.|În timpul lucrului, rindeaua se curăță periodic de strujitură cu o surcea.
00017084.wav|Trebuie să urmăriți ca suprafața prelucrată să nu se adâncească mai jos de liniile trasate.|Trebuie să urmăriți ca suprafața prelucrată să nu se adâncească mai jos de liniile trasate.
00017085.wav|Calitatea rândeluirii, precum și ascuțișul cuțitului nu se controlează cu mâna.|Calitatea rândeluirii, precum și ascuțișul cuțitului nu se controlează cu mâna.
00017086.wav|Dăltuirea este o operație tehnologică folosită, de regulă, la îmbinarea pieselor prin cepuri.|Dăltuirea este o operație tehnologică folosită, de regulă, la îmbinarea pieselor prin cepuri.
00017087.wav|Pentru dăltuire este nevoie de următoarele instrumente de bază: daltă, daltă de tâmplărie și ciocan de lemn.|Pentru dăltuire este nevoie de următoarele instrumente de bază: daltă, daltă de tâmplărie și ciocan de lemn.
00017088.wav|Semifabricatul care trebuie dăltuit se fixează bine pe masa de tâmplărie.|Semifabricatul care trebuie dăltuit se fixează bine pe masa de tâmplărie.
00017089.wav|Dăltuirea este unul dintre procesele principale în tehnica sculpturii în lemn.|Dăltuirea este unul dintre procesele principale în tehnica sculpturii în lemn.
00017090.wav|Dalta (fig. 1.7) se deosebește de dalta de tâmplărie prin grosimea tijei și prin faptul că mânerul dălții are la capăt un inel.|Dalta, fig. 1.7, se deosebește de dalta de tâmplărie prin grosimea tijei și prin faptul că mânerul dălții are la capăt un inel.
00017091.wav|În timpul lucrului cu dalta, se folosește ciocanul, iar în procesul lucrului cu dalta de tâmplărie (de finisare), nu vom utiliza ciocanul.|În timpul lucrului cu dalta, se folosește ciocanul, iar în procesul lucrului cu dalta de tâmplărie, de finisare,  nu vom utiliza ciocanul.
00017092.wav|Observați câteva modalități de lucru cu dalta.|Observați câteva modalități de lucru cu dalta.
00017093.wav|La vârf, dalta are formă de pană.|La vârf, dalta are formă de pană.
00017094.wav|Dălțile pot fi de diferite dimensiuni ca lățime și grosime.|Dălțile pot fi de diferite dimensiuni ca lățime și grosime.
00017095.wav|Tăișul dălții trebuie să fie bine ascuțit, iar lățimea ei trebuie să coincidă cu cea a găurii de dăltuit.|Tăișul dălții trebuie să fie bine ascuțit, iar lățimea ei trebuie să coincidă cu cea a găurii de dăltuit.
00017096.wav|La dăltuirea străpunsă, semifabricatul se prelucrează din ambele părți, folosind scândura de protecție a mesei.|La dăltuirea străpunsă, semifabricatul se prelucrează din ambele părți, folosind scândura de protecție a mesei.
00017097.wav|Linia de trasare trebuie să rămână pe semifabricat.|Linia de trasare trebuie să rămână pe semifabricat.
00017098.wav|Îmbinarea prin cepuri constă în asamblarea unei piese, care are unul sau câteva cepuri la capăt, cu o altă piesă, în care sunt făcute scobituri de dimensiunile cepurilor de pe prima piesă (fig.1.9).|Îmbinarea prin cepuri constă în asamblarea unei piese, care are unul sau câteva cepuri la capăt, cu o altă piesă, în care sunt făcute scobituri de dimensiunile cepurilor de pe prima piesă, fig.1.9.
00017099.wav|În cazul în care piesele sunt asamblate printr-un singur cep, această conexiune se numește îmbinare simplă (fig. 1.9, a).|În cazul în care piesele sunt asamblate printr-un singur cep, această conexiune se numește îmbinare simplă, fig. 1.9, a.
00017100.wav|Pentru o asamblare mai rezistentă, se efectuează îmbinarea cu mai multe cepuri simple, numită și îmbinare compusă (fig. 1.9, b-d).|Pentru o asamblare mai rezistentă, se efectuează îmbinarea cu mai multe cepuri simple, numită și îmbinare compusă, fig. 1.9, b-d.
00017101.wav|Ustensilele principale necesare pentru îmbinările prin cepuri sunt: ferăstrăul cu dinți mărunți, rindeaua-cioplitor, rindeaua obișnuită, dălțile plate, ciocanul de lemn.|Ustensilele principale necesare pentru îmbinările prin cepuri sunt: ferăstrăul cu dinți mărunți, rindeaua-cioplitor, rindeaua obișnuită, dălțile plate, ciocanul de lemn.
00017102.wav|Cepurile se confecționează doar pe fibrele longitudinale ale lemnului.|Cepurile se confecționează doar pe fibrele longitudinale ale lemnului.
00017103.wav|Îmbinarea pieselor printr-un singur cep se face în modul următor.|Îmbinarea pieselor printr-un singur cep se face în modul următor.
00017104.wav|Fețele pieselor se prelucrează cu rindeaua-cioplitor, apoi se îndreaptă cu rindeaua, se urmărește, cu ajutorul echerului, ca marginile pieselor să fie netede și să formeze unghiuri drepte.|Fețele pieselor se prelucrează cu rindeaua-cioplitor, apoi se îndreaptă cu rindeaua, se urmărește, cu ajutorul echerului, ca marginile pieselor să fie netede și să formeze unghiuri drepte.
00017105.wav|Cu ajutorul echerului și al trasatorului paralel, se trasează dimensiunile cepului și ale scobiturii (fig. 1.10, a, b).|Cu ajutorul echerului și al trasatorului paralel, se trasează dimensiunile cepului și ale scobiturii, fig. 1.10, a, b.
00017106.wav|Mai întâi se trasează lungimea cepului și adâncimea corespunzătoare a scobiturii, apoi se trasează grosimea cepului și lățimea scobiturii.|Mai întâi se trasează lungimea cepului și adâncimea corespunzătoare a scobiturii, apoi se trasează grosimea cepului și lățimea scobiturii.
00017107.wav|Scobiturile și cepurile se taie cu un ferăstrău cu dinți mărunți (fig. 1.10, c-e).|Scobiturile și cepurile se taie cu un ferăstrău cu dinți mărunți, fig. 1.10, c-e.
00017108.wav|La tăierea scobiturii, ferăstrăul trebuie să treacă din partea interioară de la semnul de trasare, iar la tăierea cepului – din partea exterioară.|La tăierea scobiturii, ferăstrăul trebuie să treacă din partea interioară de la semnul de trasare, iar la tăierea cepului – din partea exterioară.
00017109.wav|Umerele cepului se taie cu ferăstrăul a cărui pânză stă înclinată sub un unghi de 5–10° în material.|Umerele cepului se taie cu ferăstrăul a cărui pânză stă înclinată sub un unghi de 5 – 10° în material.
00017110.wav|Scobiturile se fac în felul următor.|Scobiturile se fac în felul următor.
00017111.wav|Piesa în care trebuie executată scobitura se fixează pe masa de tâmplărie.|Piesa în care trebuie executată scobitura se fixează pe masa de tâmplărie.
00017112.wav|Dalta va servi mai mult, dacă în timpul scobirii nu se vor desprinde cu ea straturi prea groase de lemn.|Dalta va servi mai mult, dacă în timpul scobirii nu se vor desprinde cu ea straturi prea groase de lemn.
00017113.wav|Dalta se așază cu tăișul paralel cu linia de tăiere, la aproximativ 1 mm de la ea, și se ține strict perpendicular pe suprafața piesei;|Dalta se așază cu tăișul paralel cu linia de tăiere, la aproximativ 1 mm de la ea, și se ține strict perpendicular pe suprafața piesei;
00017114.wav|Apoi, cu ciocanul de lemn, se aplică lovituri moderate pe mânerul dălții.|Apoi, cu ciocanul de lemn, se aplică lovituri moderate pe mânerul dălții.
00017115.wav|Lucrul nu se face cu forța, ci cu mintea.|Lucrul nu se face cu forța, ci cu mintea.
00017116.wav|Se confecționează piesele pentru pereții laterali ai lădiței.|Se confecționează piesele pentru pereții laterali ai lădiței.
00017117.wav|Îmbinarea poate fi executată și cu cepuri rotunde.|Îmbinarea poate fi executată și cu cepuri rotunde.
00017118.wav|Se confecționează peretele din față și cel din spate al lădiței.|Se confecționează peretele din față și cel din spate al lădiței.
00017119.wav|Se trasează contururile cepurilor pe părțile laterale ale peretelui din spate și ale celui din față și se execută tăieturile.|Se trasează contururile cepurilor pe părțile laterale ale peretelui din spate și ale celui din față și se execută tăieturile.
00017120.wav|Se trasează contururile cepurilor pentru pereții laterali și se execută tăieturile.|Se trasează contururile cepurilor pentru pereții laterali și se execută tăieturile.
00017121.wav|Se asamblează pereții lădiței conform desenului.|Se asamblează pereții lădiței conform desenului.
00017122.wav|Se taie, din placaj, fundul lădiței.|Se taie, din placaj, fundul lădiței.
00017123.wav|Pereții lădiței se îmbină cu acesta prin cuie.|Pereții lădiței se îmbină cu acesta prin cuie.
00017124.wav|Amintiți-vă ce ați învățat, în clasa a 5-a, despre construcția mașinii manuale de găurit, despre tipurile burghielor și procedeele de executare a găurilor.|Amintiți-vă ce ați învățat, în clasa a 5-a, despre construcția mașinii manuale de găurit, despre tipurile burghielor și procedeele de executare a găurilor.
00017125.wav|Mașina electrică de găurit se folosește pentru executarea găurilor străpunse și a celor oarbe și pentru prelucrarea acestora.|Mașina electrică de găurit se folosește pentru executarea găurilor străpunse și a celor oarbe și pentru prelucrarea acestora.
00017126.wav|Construcția mașinii electrice de găurit este prezentată în fig. 1.11.|Construcția mașinii electrice de găurit este prezentată în fig. 1.11.
00017127.wav|Mașina electrică de găurit funcționează în felul următor.|Mașina electrică de găurit funcționează în felul următor.
00017128.wav|Mișcarea de rotație de la motorul electric (j) este transmisă, prin cureaua de transmisie (h), arborelui-port-burghiu (g), instalat în păpușa fixă (e).|Mișcarea de rotație de la motorul electric, j, este transmisă, prin cureaua de transmisie, h,  arborelui-port-burghiu, g,  instalat în păpușa fixă, e.
00017129.wav|Prin intermediul mandrinei (d) de pe capătul arborelui-portburghiu, rotația este transmisă burghiului (n), fixat în ea cu o cheie specială.|Prin intermediul mandrinei, d, de pe capătul arborelui-portburghiu, rotația este transmisă burghiului, n,  fixat în ea cu o cheie specială.
00017130.wav|Avansul arborelui (g) se face prin acționarea roții de mână (m);|Avansul arborelui, g, se face prin acționarea roții de mână, m,;
